PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,ELBOW_TOUCHES,ELBOW_TOUCH_FGM,ELBOW_TOUCH_FGA,ELBOW_TOUCH_FG_PCT,ELBOW_TOUCH_FTM,ELBOW_TOUCH_FTA,ELBOW_TOUCH_FT_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_PTS_PCT,ELBOW_TOUCH_PASSES,ELBOW_TOUCH_PASSES_PCT,ELBOW_TOUCH_AST,ELBOW_TOUCH_AST_PCT,ELBOW_TOUCH_TOV,ELBOW_TOUCH_TOV_PCT,ELBOW_TOUCH_FOULS,ELBOW_TOUCH_FOULS_PCT
1630639,A.J. Lawson,1610612761,TOR,14,6,8,110.0,143,3,0,1,0.0,0,0,0.0,0,0.0,1,0.333,0,0.0,1,0.333,0,0.0
1631260,AJ Green,1610612749,MIL,65,27,38,1866.0,2755,19,1,5,0.2,0,0,0.0,2,0.105,13,0.684,4,0.308,0,0.0,0,0.0
1642358,AJ Johnson,1610612742,DAL,40,7,33,353.0,554,5,0,0,0.0,1,2,0.5,1,0.2,4,0.8,1,0.25,0,0.0,1,0.2
203932,Aaron Gordon,1610612743,DEN,28,19,9,768.0,1322,47,12,19,0.632,5,6,0.833,30,0.638,23,0.489,6,0.261,2,0.043,3,0.064
1628988,Aaron Holiday,1610612745,HOU,43,27,16,558.0,803,3,1,3,0.333,0,0,0.0,2,0.667,0,0.0,0,0.0,0,0.0,0,0.0
1630174,Aaron Nesmith,1610612754,IND,41,9,32,1207.0,2044,18,4,9,0.444,0,0,0.0,8,0.444,9,0.5,0,0.0,0,0.0,0,0.0
1630598,Aaron Wiggins,1610612760,OKC,55,42,13,1258.0,1940,22,9,15,0.6,0,0,0.0,19,0.864,6,0.273,0,0.0,0,0.0,0,0.0
1642846,Ace Bailey,1610612762,UTA,61,18,43,1636.0,1912,46,14,22,0.636,2,2,1.0,30,0.652,21,0.457,4,0.19,2,0.043,1,0.022
1641737,Adem Bona,1610612755,PHI,59,33,26,1025.0,983,45,9,15,0.6,6,8,0.75,24,0.533,23,0.511,2,0.087,3,0.067,4,0.089
1642876,Adou Thiero,1610612747,LAL,19,11,8,104.0,127,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,1,1.0,0,0.0,0,0.0
1642349,Ajay Mitchell,1610612760,OKC,48,42,6,1266.0,2249,30,10,12,0.833,0,0,0.0,20,0.667,15,0.5,1,0.067,2,0.067,0,0.0
201143,Al Horford,1610612744,GSW,43,22,21,933.0,1889,58,13,16,0.813,1,2,0.5,28,0.483,38,0.655,12,0.316,3,0.052,1,0.017
1627936,Alex Caruso,1610612760,OKC,47,39,8,867.0,1430,37,9,12,0.75,0,0,0.0,18,0.486,21,0.568,4,0.19,2,0.054,0,0.0
1631457,Alex Morales,1610612753,ORL,1,0,1,12.0,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642259,Alex Sarr,1610612764,WAS,46,11,35,1260.0,2628,226,59,115,0.513,26,34,0.765,147,0.65,68,0.301,12,0.176,19,0.084,16,0.071
1642918,Alijah Martin,1610612761,TOR,16,6,10,102.0,133,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0
1631214,Alondes Williams,1610612764,WAS,4,2,2,101.0,116,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630578,Alperen Sengun,1610612745,HOU,59,36,23,1975.0,4228,323,70,124,0.565,28,38,0.737,170,0.526,162,0.502,50,0.309,9,0.028,17,0.053
1642873,Amari Williams,1610612738,BOS,19,13,6,120.0,144,9,2,5,0.4,2,2,1.0,6,0.667,2,0.222,0,0.0,0,0.0,1,0.111
1641708,Amen Thompson,1610612745,HOU,66,39,27,2453.0,4811,106,21,40,0.525,11,14,0.786,57,0.538,50,0.472,10,0.2,6,0.057,6,0.057
1629599,Amir Coffey,1610612756,PHX,43,18,25,437.0,405,3,1,1,1.0,0,0,0.0,3,1.0,1,0.333,0,0.0,1,0.333,0,0.0
1643158,Andersson Garcia,1610612762,UTA,5,1,4,169.0,209,3,2,2,1.0,0,0,0.0,4,1.333,1,0.333,0,0.0,0,0.0,0,0.0
203083,Andre Drummond,1610612755,PHI,51,25,26,1015.0,1148,47,9,16,0.563,3,4,0.75,21,0.447,26,0.553,5,0.192,3,0.064,2,0.043
1641748,Andre Jackson Jr.,1610612749,MIL,37,10,27,219.0,442,17,1,6,0.167,2,2,1.0,4,0.235,10,0.588,2,0.2,0,0.0,1,0.059
1629614,Andrew Nembhard,1610612754,IND,52,11,41,1621.0,4532,16,5,10,0.5,0,0,0.0,10,0.625,4,0.25,0,0.0,1,0.063,0,0.0
203952,Andrew Wiggins,1610612748,MIA,57,30,27,1765.0,2576,23,12,18,0.667,1,2,0.5,26,1.13,3,0.13,0,0.0,1,0.043,1,0.043
1629014,Anfernee Simons,1610612741,CHI,55,31,24,1372.0,2456,12,5,5,1.0,0,0,0.0,11,0.917,7,0.583,2,0.286,0,0.0,0,0.0
1641710,Anthony Black,1610612753,ORL,60,33,27,1841.0,3507,36,12,17,0.706,2,2,1.0,27,0.75,15,0.417,3,0.2,2,0.056,1,0.028
203076,Anthony Davis,1610612764,WAS,20,10,10,626.0,1187,85,22,47,0.468,11,12,0.917,58,0.682,23,0.271,9,0.391,6,0.071,6,0.071
1630162,Anthony Edwards,1610612750,MIN,58,35,23,2061.0,4295,31,12,22,0.545,7,8,0.875,31,1.0,3,0.097,0,0.0,2,0.065,4,0.129
1630264,Anthony Gill,1610612764,WAS,42,5,37,568.0,709,44,9,15,0.6,1,2,0.5,20,0.455,25,0.568,3,0.12,2,0.045,1,0.023
1641810,Antonio Reeves,1610612766,CHA,9,3,6,66.0,69,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630574,Ariel Hukporti,1610612752,NYK,48,31,17,430.0,423,47,3,8,0.375,1,2,0.5,7,0.149,37,0.787,5,0.135,0,0.0,1,0.021
1642854,Asa Newell,1610612737,ATL,40,20,20,445.0,567,24,13,14,0.929,0,0,0.0,26,1.083,6,0.25,1,0.167,2,0.083,0,0.0
1641709,Ausar Thompson,1610612765,DET,60,43,17,1535.0,2447,87,24,40,0.6,5,16,0.313,56,0.644,36,0.414,9,0.25,3,0.034,7,0.08
1630559,Austin Reaves,1610612747,LAL,44,31,13,1513.0,3187,23,7,10,0.7,3,4,0.75,17,0.739,8,0.348,1,0.125,2,0.087,2,0.087
1630245,Ayo Dosunmu,1610612750,MIN,61,32,29,1615.0,3122,31,12,19,0.632,0,0,0.0,24,0.774,9,0.29,1,0.111,1,0.032,0,0.0
1628389,Bam Adebayo,1610612748,MIA,61,32,29,1949.0,3446,138,42,78,0.538,19,24,0.792,106,0.768,39,0.283,11,0.282,4,0.029,12,0.087
1631248,Baylor Scheierman,1610612738,BOS,64,44,20,1115.0,1277,17,4,4,1.0,0,0,0.0,9,0.529,13,0.765,2,0.154,0,0.0,0,0.0
1642879,Ben Saraf,1610612751,BKN,32,8,24,587.0,1355,8,2,3,0.667,0,0,0.0,4,0.5,3,0.375,0,0.0,0,0.0,0,0.0
1641767,Ben Sheppard,1610612754,IND,58,13,45,1245.0,1993,15,2,6,0.333,2,2,1.0,7,0.467,8,0.533,0,0.0,0,0.0,1,0.067
1631097,Bennedict Mathurin,1610612746,LAC,44,16,28,1372.0,2365,61,15,27,0.556,15,17,0.882,46,0.754,21,0.344,2,0.095,3,0.049,8,0.131
1643016,Bez Mbeng,1610612762,UTA,4,1,3,122.0,155,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1641731,Bilal Coulibaly,1610612764,WAS,47,13,34,1252.0,2129,22,8,11,0.727,5,6,0.833,22,1.0,7,0.318,0,0.0,1,0.045,3,0.136
202687,Bismack Biyombo,1610612759,SAS,20,16,4,117.0,137,8,0,2,0.0,0,0,0.0,0,0.0,6,0.75,1,0.167,0,0.0,0,0.0
1642396,Blake Hinson,1610612762,UTA,10,3,7,202.0,237,5,1,4,0.25,0,0,0.0,2,0.4,0,0.0,0,0.0,1,0.2,0,0.0
1631104,Blake Wesley,1610612757,POR,23,14,9,301.0,659,4,1,2,0.5,0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0
1626171,Bobby Portis,1610612749,MIL,66,26,40,1600.0,3043,71,22,33,0.667,1,2,0.5,46,0.648,33,0.465,6,0.182,4,0.056,1,0.014
1641752,Bobi Klintman,1610612765,DET,11,7,4,69.0,97,3,0,2,0.0,0,0,0.0,0,0.0,1,0.333,0,0.0,0,0.0,0,0.0
203992,Bogdan Bogdanović,1610612746,LAC,20,5,15,421.0,743,5,0,1,0.0,0,0,0.0,0,0.0,3,0.6,1,0.333,0,0.0,0,0.0
1630538,Bones Hyland,1610612750,MIN,61,38,23,925.0,2184,7,3,3,1.0,0,0,0.0,6,0.857,3,0.429,1,0.333,0,0.0,0,0.0
203078,Bradley Beal,1610612746,LAC,6,2,4,121.0,177,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642382,Branden Carlson,1610612760,OKC,35,27,8,376.0,523,20,6,10,0.6,2,2,1.0,14,0.7,8,0.4,4,0.5,1,0.05,1,0.05
1641764,Brandin Podziemski,1610612744,GSW,69,33,36,1941.0,4156,55,12,19,0.632,3,4,0.75,29,0.527,29,0.527,5,0.172,4,0.073,2,0.036
1629634,Brandon Clarke,1610612763,MEM,2,1,1,20.0,27,4,1,2,0.5,0,0,0.0,2,0.5,2,0.5,0,0.0,0,0.0,0,0.0
1627742,Brandon Ingram,1610612761,TOR,66,38,28,2251.0,3687,67,15,37,0.405,6,8,0.75,36,0.537,18,0.269,1,0.056,5,0.075,4,0.06
1641706,Brandon Miller,1610612766,CHA,53,33,20,1596.0,3155,70,17,34,0.5,4,4,1.0,40,0.571,32,0.457,6,0.188,2,0.029,2,0.029
1630314,Brandon Williams,1610612742,DAL,60,21,39,1320.0,2884,17,4,8,0.5,4,4,1.0,12,0.706,6,0.353,1,0.167,0,0.0,2,0.118
1641729,Brice Sensabaugh,1610612762,UTA,66,18,48,1497.0,2241,36,12,20,0.6,3,4,0.75,27,0.75,7,0.194,1,0.143,1,0.028,2,0.056
1642355,Bronny James,1610612747,LAL,32,17,15,224.0,415,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
201572,Brook Lopez,1610612746,LAC,63,33,30,1302.0,1512,56,10,22,0.455,5,8,0.625,25,0.446,26,0.464,7,0.269,2,0.036,4,0.071
1642964,Brooks Barnhizer,1610612760,OKC,34,25,9,271.0,289,7,0,1,0.0,0,0,0.0,0,0.0,5,0.714,1,0.2,1,0.143,0,0.0
1628971,Bruce Brown,1610612743,DEN,70,42,28,1726.0,2599,57,16,32,0.5,4,6,0.667,39,0.684,18,0.316,6,0.333,3,0.053,4,0.07
1631121,Bryce McGowens,1610612740,NOP,42,14,28,880.0,1147,7,2,3,0.667,1,2,0.5,5,0.714,3,0.429,0,0.0,0,0.0,1,0.143
1642267,Bub Carrington,1610612764,WAS,69,16,53,1900.0,4079,12,3,4,0.75,0,0,0.0,6,0.5,8,0.667,4,0.5,0,0.0,0,0.0
1631205,Buddy Boeheim,1610612760,OKC,4,2,2,15.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627741,Buddy Hield,1610612737,ATL,46,22,24,775.0,1407,25,11,13,0.846,2,4,0.5,24,0.96,10,0.4,2,0.2,0,0.0,2,0.08
203468,CJ McCollum,1610612737,ATL,64,29,35,1909.0,3668,38,10,13,0.769,5,7,0.714,29,0.763,20,0.526,5,0.25,1,0.026,3,0.079
1630595,Cade Cunningham,1610612765,DET,61,44,17,2096.0,5502,60,17,26,0.654,6,8,0.75,41,0.683,24,0.4,7,0.292,5,0.083,4,0.067
1631216,Caleb Houstan,1610612737,ATL,14,9,5,59.0,63,2,1,2,0.5,0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0
1631126,Caleb Love,1610612757,POR,45,21,24,999.0,1828,11,5,6,0.833,0,0,0.0,10,0.909,5,0.455,0,0.0,0,0.0,0,0.0
1628997,Caleb Martin,1610612742,DAL,58,20,38,856.0,1040,16,1,4,0.25,0,1,0.0,3,0.188,10,0.625,1,0.1,1,0.063,1,0.063
1642353,Cam Christie,1610612746,LAC,47,22,25,434.0,651,5,1,1,1.0,2,2,1.0,4,0.8,3,0.6,0,0.0,0,0.0,1,0.2
1642285,Cam Spencer,1610612763,MEM,65,23,42,1546.0,3485,22,5,8,0.625,0,0,0.0,10,0.455,14,0.636,2,0.143,0,0.0,0,0.0
1630560,Cam Thomas,1610612749,MIL,41,11,30,865.0,1677,12,3,6,0.5,0,0,0.0,7,0.583,4,0.333,1,0.25,1,0.083,0,0.0
1641715,Cam Whitmore,1610612764,WAS,21,3,18,354.0,432,8,4,8,0.5,0,0,0.0,10,1.25,0,0.0,0,0.0,0,0.0,0,0.0
1629661,Cameron Johnson,1610612743,DEN,44,27,17,1340.0,1676,28,10,15,0.667,1,2,0.5,22,0.786,10,0.357,0,0.0,0,0.0,1,0.036
1626166,Cameron Payne,1610612755,PHI,15,7,8,260.0,621,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1627747,Caris LeVert,1610612765,DET,49,35,14,953.0,1698,19,5,8,0.625,2,2,1.0,12,0.632,6,0.316,1,0.167,3,0.158,1,0.053
1642868,Carter Bryant,1610612759,SAS,59,46,13,620.0,737,20,3,7,0.429,0,2,0.0,6,0.3,11,0.55,3,0.273,0,0.0,1,0.05
1641717,Cason Wallace,1610612760,OKC,67,52,15,1826.0,2569,36,7,9,0.778,2,4,0.5,16,0.444,22,0.611,5,0.227,2,0.056,1,0.028
1642907,Cedric Coward,1610612763,MEM,54,19,35,1403.0,2994,31,8,13,0.615,6,8,0.75,23,0.742,13,0.419,2,0.154,0,0.0,4,0.129
1643052,Chaney Johnson,1610612751,BKN,6,1,5,123.0,179,12,1,3,0.333,0,0,0.0,2,0.167,9,0.75,1,0.111,0,0.0,0,0.0
1629646,Charles Bassey,1610612738,BOS,4,1,3,37.0,41,3,0,2,0.0,1,2,0.5,1,0.333,0,0.0,0,0.0,0,0.0,1,0.333
1642404,Chaz Lanier,1610612765,DET,25,21,4,193.0,192,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0
1631096,Chet Holmgren,1610612760,OKC,60,48,12,1759.0,2771,106,30,52,0.577,10,14,0.714,72,0.679,33,0.311,9,0.273,10,0.094,6,0.057
1628449,Chris Boucher,1610612738,BOS,9,4,5,94.0,113,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0
1641753,Chris Livingston,1610612739,CLE,3,2,1,17.0,21,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1643024,Chris Mañon,1610612747,LAL,6,2,4,25.0,31,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
101108,Chris Paul,1610612746,LAC,16,4,12,228.0,510,6,0,0,0.0,0,0,0.0,0,0.0,6,1.0,1,0.167,0,0.0,0,0.0
1642959,Chris Youngblood,1610612757,POR,32,27,5,174.0,171,1,1,1,1.0,0,0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0
1631128,Christian Braun,1610612743,DEN,34,19,15,1088.0,1647,65,17,28,0.607,9,10,0.9,44,0.677,24,0.369,5,0.208,5,0.077,3,0.046
1631132,Christian Koloko,1610612737,ATL,23,13,10,314.0,354,20,1,6,0.167,1,2,0.5,3,0.15,11,0.55,1,0.091,2,0.1,1,0.05
1642935,Chucky Hepburn,1610612761,TOR,2,0,2,13.0,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203991,Clint Capela,1610612745,HOU,62,37,25,776.0,964,72,12,22,0.545,10,18,0.556,34,0.472,38,0.528,11,0.289,2,0.028,8,0.111
1629632,Coby White,1610612766,CHA,39,21,18,1043.0,2161,10,2,4,0.5,0,0,0.0,5,0.5,5,0.5,1,0.2,0,0.0,1,0.1
1628998,Cody Martin,1610612754,IND,4,0,4,55.0,73,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1642262,Cody Williams,1610612762,UTA,56,15,41,1244.0,1474,35,9,19,0.474,2,4,0.5,20,0.571,13,0.371,1,0.077,1,0.029,2,0.057
1641732,Colby Jones,1610612765,DET,1,0,1,7.0,11,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630175,Cole Anthony,1610612749,MIL,35,12,23,527.0,1285,2,0,0,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0
1630658,Colin Castleton,1610612753,ORL,1,0,1,10.0,15,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631221,Collin Gillespie,1610612756,PHX,69,38,31,1998.0,4222,38,4,5,0.8,1,2,0.5,11,0.289,31,0.816,10,0.323,1,0.026,1,0.026
1642867,Collin Murray-Boyles,1610612761,TOR,47,25,22,1046.0,1575,103,20,33,0.606,4,6,0.667,47,0.456,55,0.534,13,0.236,6,0.058,3,0.029
1629012,Collin Sexton,1610612741,CHI,56,22,34,1275.0,2666,27,7,14,0.5,6,8,0.75,19,0.704,6,0.222,1,0.167,1,0.037,4,0.148
1642843,Cooper Flagg,1610612742,DAL,58,19,39,1946.0,3892,62,22,33,0.667,12,12,1.0,58,0.935,21,0.339,2,0.095,1,0.016,6,0.097
1630557,Corey Kispert,1610612737,ATL,48,21,27,933.0,1234,15,5,10,0.5,2,2,1.0,12,0.8,4,0.267,1,0.25,0,0.0,1,0.067
1642504,Cormac Ryan,1610612749,MIL,1,0,1,8.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641854,Craig Porter Jr.,1610612739,CLE,58,39,19,1024.0,1998,41,8,13,0.615,2,2,1.0,18,0.439,23,0.561,8,0.348,2,0.049,1,0.024
1642938,Curtis Jones,1610612743,DEN,6,4,2,31.0,46,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1626156,D'Angelo Russell,1610612764,WAS,26,9,17,495.0,1209,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0
1641747,DaRon Holmes II,1610612743,DEN,19,11,8,194.0,251,14,0,1,0.0,0,0,0.0,0,0.0,13,0.929,3,0.231,0,0.0,0,0.0
1631342,Daeqwon Plowden,1610612758,SAC,21,6,15,514.0,639,15,4,6,0.667,6,6,1.0,14,0.933,5,0.333,0,0.0,0,0.0,3,0.2
1630625,Dalano Banton,1610612738,BOS,5,3,2,25.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631207,Dalen Terry,1610612755,PHI,43,18,25,511.0,865,9,3,3,1.0,0,0,0.0,7,0.778,6,0.667,2,0.333,0,0.0,0,0.0
1642261,Dalton Knecht,1610612747,LAL,48,29,19,509.0,645,13,4,5,0.8,0,0,0.0,8,0.615,6,0.462,1,0.167,2,0.154,0,0.0
1629655,Daniel Gafford,1610612742,DAL,49,11,38,1062.0,1374,88,27,42,0.643,10,12,0.833,66,0.75,32,0.364,7,0.219,4,0.045,6,0.068
1642450,Daniss Jenkins,1610612765,DET,59,44,15,1040.0,2282,17,2,6,0.333,2,2,1.0,6,0.353,10,0.588,4,0.4,0,0.0,1,0.059
1642874,Danny Wolf,1610612751,BKN,55,14,41,1150.0,1956,37,6,13,0.462,8,8,1.0,20,0.541,16,0.432,5,0.313,3,0.081,4,0.108
203967,Dario Saric,1610612758,SAC,5,1,4,41.0,40,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1642468,Darius Brown,1610612739,CLE,1,1,0,3.0,5,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1629636,Darius Garland,1610612746,LAC,34,18,16,1010.0,2248,8,3,3,1.0,0,0,0.0,6,0.75,3,0.375,2,0.667,2,0.25,0,0.0
1642357,David Jones Garcia,1610612759,SAS,11,7,4,68.0,132,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0
1631223,David Roddy,1610612743,DEN,2,1,1,12.0,31,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630558,Davion Mitchell,1610612748,MIA,59,33,26,1667.0,3818,11,2,3,0.667,0,0,0.0,4,0.364,7,0.636,2,0.286,0,0.0,0,0.0
1630549,Day'Ron Sharpe,1610612751,BKN,62,17,45,1160.0,2177,177,31,47,0.66,4,14,0.286,70,0.395,108,0.61,21,0.194,7,0.04,7,0.04
1628368,De'Aaron Fox,1610612759,SAS,61,46,15,1916.0,4074,35,11,16,0.688,0,0,0.0,23,0.657,17,0.486,3,0.176,2,0.057,0,0.0
1629631,De'Andre Hunter,1610612758,SAC,45,24,21,1175.0,1836,37,14,19,0.737,7,10,0.7,35,0.946,9,0.243,1,0.111,3,0.081,5,0.135
1629001,De'Anthony Melton,1610612744,GSW,38,19,19,866.0,1923,34,5,9,0.556,0,0,0.0,10,0.294,20,0.588,2,0.1,3,0.088,0,0.0
201599,DeAndre Jordan,1610612740,NOP,10,6,4,163.0,190,10,2,2,1.0,1,2,0.5,6,0.6,5,0.5,2,0.4,2,0.2,0,0.0
1630610,DeJon Jarreau,1610612763,MEM,3,1,2,57.0,125,3,0,0,0.0,0,0,0.0,0,0.0,3,1.0,1,0.333,0,0.0,0,0.0
201942,DeMar DeRozan,1610612758,SAC,69,17,52,2184.0,2986,102,22,42,0.524,14,16,0.875,59,0.578,48,0.471,7,0.146,2,0.02,8,0.078
1629731,Dean Wade,1610612739,CLE,55,33,22,1235.0,1564,34,9,13,0.692,7,8,0.875,25,0.735,14,0.412,1,0.071,1,0.029,4,0.118
1629028,Deandre Ayton,1610612747,LAL,61,39,22,1682.0,2285,231,63,117,0.538,12,24,0.5,139,0.602,84,0.364,15,0.179,11,0.048,12,0.052
1627749,Dejounte Murray,1610612740,NOP,9,5,4,246.0,604,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0
1630166,Deni Avdija,1610612757,POR,54,27,27,1802.0,4509,60,13,23,0.565,8,10,0.8,37,0.617,26,0.433,4,0.154,3,0.05,5,0.083
203471,Dennis Schröder,1610612739,CLE,59,21,38,1479.0,3498,6,1,2,0.5,0,0,0.0,2,0.333,4,0.667,1,0.25,0,0.0,0,0.0
1641726,Dereck Lively II,1610612742,DAL,7,3,4,115.0,170,14,1,4,0.25,0,2,0.0,2,0.143,8,0.571,4,0.5,1,0.071,1,0.071
1642852,Derik Queen,1610612740,NOP,70,25,45,1731.0,3449,102,27,43,0.628,13,16,0.813,68,0.667,40,0.392,6,0.15,8,0.078,8,0.078
1627884,Derrick Jones Jr.,1610612746,LAC,38,18,20,1039.0,1296,28,11,16,0.688,6,6,1.0,30,1.071,8,0.286,3,0.375,0,0.0,3,0.107
1628401,Derrick White,1610612738,BOS,66,44,22,2260.0,5264,12,5,6,0.833,2,2,1.0,12,1.0,4,0.333,1,0.25,1,0.083,1,0.083
1630217,Desmond Bane,1610612753,ORL,69,38,31,2356.0,4194,33,12,21,0.571,0,0,0.0,26,0.788,8,0.242,0,0.0,3,0.091,0,0.0
1626164,Devin Booker,1610612756,PHX,54,32,22,1810.0,3488,38,13,21,0.619,0,0,0.0,28,0.737,15,0.395,4,0.267,1,0.026,0,0.0
1642269,Devin Carter,1610612758,SAC,27,4,23,386.0,806,8,3,4,0.75,0,0,0.0,6,0.75,3,0.375,2,0.667,0,0.0,0,0.0
1630170,Devin Vassell,1610612759,SAS,56,43,13,1724.0,2410,25,3,5,0.6,4,6,0.667,11,0.44,16,0.64,6,0.375,1,0.04,3,0.12
1628415,Dillon Brooks,1610612756,PHX,50,30,20,1530.0,2156,18,7,10,0.7,0,0,0.0,15,0.833,4,0.222,0,0.0,2,0.111,1,0.056
1641794,Dillon Jones,1610612752,NYK,5,4,1,24.0,44,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1627734,Domantas Sabonis,1610612758,SAC,19,3,16,564.0,1212,137,42,61,0.689,14,18,0.778,99,0.723,54,0.394,7,0.13,9,0.066,9,0.066
1631230,Dominick Barlow,1610612755,PHI,58,32,26,1415.0,1661,47,10,19,0.526,3,6,0.5,23,0.489,24,0.511,4,0.167,1,0.021,3,0.064
1642270,Donovan Clingan,1610612757,POR,65,33,32,1774.0,2723,105,13,30,0.433,16,26,0.615,45,0.429,53,0.505,19,0.358,6,0.057,12,0.114
1628378,Donovan Mitchell,1610612739,CLE,61,38,23,2043.0,4395,28,11,13,0.846,1,2,0.5,24,0.857,12,0.429,3,0.25,0,0.0,1,0.036
1628978,Donte DiVincenzo,1610612750,MIN,70,43,27,2155.0,3882,17,3,3,1.0,0,0,0.0,6,0.353,13,0.765,1,0.077,1,0.059,0,0.0
1627827,Dorian Finney-Smith,1610612745,HOU,32,20,12,562.0,670,10,0,1,0.0,0,0,0.0,0,0.0,9,0.9,1,0.111,0,0.0,0,0.0
203926,Doug McDermott,1610612758,SAC,18,4,14,220.0,294,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0
1642962,Drake Powell,1610612751,BKN,52,13,39,1011.0,1391,14,4,6,0.667,0,0,0.0,8,0.571,8,0.571,0,0.0,0,0.0,0,0.0
203110,Draymond Green,1610612744,GSW,56,27,29,1524.0,3854,109,9,20,0.45,3,8,0.375,21,0.193,73,0.67,13,0.178,8,0.073,4,0.037
1629234,Drew Eubanks,1610612758,SAC,42,10,32,552.0,666,80,21,43,0.488,3,6,0.5,47,0.588,26,0.325,0,0.0,8,0.1,3,0.038
1641809,Drew Peterson,1610612766,CHA,6,1,5,64.0,78,2,0,0,0.0,0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0
1631166,Drew Timme,1610612747,LAL,21,13,8,179.0,262,7,2,3,0.667,0,0,0.0,4,0.571,4,0.571,0,0.0,0,0.0,0,0.0
1630696,Dru Smith,1610612748,MIA,66,36,30,1115.0,2267,30,9,13,0.692,0,0,0.0,19,0.633,16,0.533,2,0.125,0,0.0,0,0.0
1629130,Duncan Robinson,1610612765,DET,67,49,18,1847.0,2174,7,3,5,0.6,1,2,0.5,7,1.0,1,0.143,0,0.0,0,0.0,1,0.143
1641871,Duop Reath,1610612757,POR,32,16,16,258.0,305,9,3,5,0.6,0,0,0.0,6,0.667,4,0.444,1,0.25,0,0.0,0,0.0
