PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH
1642530,Yuki Kawamura,1610612741,CHI,11,4,7,121.0,33,262,124,14.0,3.2,3.12,0.126,1,0,2,0.0,0.0,0.0
1642274,Yves Missi,1610612740,NOP,58,19,39,1110.0,322,1369,837,37.1,1.63,0.69,0.235,93,7,250,0.387,0.286,0.696
1642258,Zaccharie Risacher,1610612737,ATL,55,31,24,1301.0,543,1515,940,48.3,1.91,1.14,0.358,30,2,111,1.067,0.0,1.081
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,97,300,207,7.4,1.47,0.61,0.323,25,5,49,0.8,1.2,1.041
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,150,401,250,8.7,1.3,0.22,0.374,28,47,144,0.25,0.809,0.882
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,748,1999,1109,100.1,3.01,2.26,0.374,11,7,32,1.091,0.286,0.688
1630192,Zeke Nnaji,1610612743,DEN,47,33,14,575.0,179,679,431,19.4,1.72,0.68,0.264,53,2,87,0.528,0.0,0.92
1630533,Ziaire Williams,1610612751,BKN,49,13,36,1116.0,469,1259,744,43.8,2.09,1.37,0.373,14,1,44,0.714,0.0,1.136
1629627,Zion Williamson,1610612740,NOP,54,22,32,1602.0,1149,2696,1418,158.3,3.52,3.0,0.426,101,89,210,0.752,0.438,1.038
1642389,Zyon Pullin,1610612750,MIN,1,1,0,5.0,4,14,7,0.6,2.43,2.14,0.286,0,0,0,0.0,0.0,0.0
