PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT
1630545,Terrence Shannon Jr.,1610612750,MIN,31,18,13,363.0,77,13,33,0.394,11,14,0.786,38,0.494,29,0.377,8,0.104,4,0.052,7,0.091
203648,Thanasis Antetokounmpo,1610612749,MIL,28,8,20,94.0,24,3,8,0.375,5,8,0.625,12,0.5,10,0.417,2,0.083,2,0.083,4,0.167
1628418,Thomas Bryant,1610612739,CLE,52,31,21,590.0,7,0,4,0.0,0,0,0.0,0,0.0,1,0.143,0,0.0,2,0.286,0,0.0
1642275,Tidjane Salaün,1610612766,CHA,36,18,18,571.0,63,12,28,0.429,3,4,0.75,27,0.429,26,0.413,5,0.079,7,0.111,2,0.032
203501,Tim Hardaway Jr.,1610612743,DEN,69,41,28,1867.0,114,34,65,0.523,34,42,0.81,103,0.904,24,0.211,9,0.079,2,0.018,21,0.184
202699,Tobias Harris,1610612765,DET,52,36,16,1464.0,193,47,109,0.431,24,26,0.923,124,0.642,59,0.306,12,0.062,7,0.036,13,0.067
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,5,0,2,0.0,2,2,1.0,2,0.4,1,0.2,0,0.0,1,0.2,1,0.2
1628396,Tony Bradley,1610612754,IND,38,9,29,416.0,11,5,9,0.556,0,0,0.0,10,0.909,2,0.182,1,0.091,0,0.0,0,0.0
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,305,49,114,0.43,28,38,0.737,131,0.43,123,0.403,24,0.079,36,0.118,20,0.066
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,136,34,59,0.576,27,30,0.9,104,0.765,56,0.412,15,0.11,5,0.037,16,0.118
1631218,Trayce Jackson-Davis,1610612761,TOR,45,24,21,454.0,8,1,1,1.0,2,2,1.0,4,0.5,6,0.75,2,0.25,0,0.0,1,0.125
1642848,Tre Johnson,1610612764,WAS,56,12,44,1348.0,339,81,182,0.445,37,42,0.881,200,0.59,96,0.283,29,0.086,29,0.086,21,0.062
1630200,Tre Jones,1610612741,CHI,53,24,29,1431.0,660,127,238,0.534,65,80,0.813,323,0.489,335,0.508,68,0.103,32,0.048,40,0.061
1630544,Tre Mann,1610612766,CHA,45,24,21,634.0,233,40,104,0.385,13,14,0.929,93,0.399,101,0.433,17,0.073,17,0.073,7,0.03
1630570,Trendon Watford,1610612755,PHI,46,22,24,778.0,184,46,92,0.5,20,26,0.769,118,0.641,56,0.304,9,0.049,16,0.087,15,0.082
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,1,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,8,3,5,0.6,0,0,0.0,6,0.75,3,0.375,2,0.25,0,0.0,0,0.0
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,2,1,2,0.5,0,0,0.0,3,1.5,0,0.0,0,0.0,0,0.0,0,0.0
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,440,92,212,0.434,64,74,0.865,255,0.58,144,0.327,36,0.082,33,0.075,38,0.086
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,5,0,2,0.0,0,0,0.0,0,0.0,2,0.4,1,0.2,1,0.2,0,0.0
1641774,Tristan Vukcevic,1610612764,WAS,44,8,36,589.0,61,21,36,0.583,14,18,0.778,57,0.934,13,0.213,6,0.098,2,0.033,9,0.148
1641783,Tristan da Silva,1610612753,ORL,64,36,28,1559.0,182,44,101,0.436,18,20,0.9,108,0.593,60,0.33,20,0.11,10,0.055,10,0.055
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,131,37,70,0.529,15,18,0.833,94,0.718,45,0.344,18,0.137,7,0.053,9,0.069
1631102,TyTy Washington Jr.,1610612746,LAC,9,5,4,52.0,12,3,4,0.75,0,0,0.0,6,0.5,8,0.667,2,0.167,0,0.0,0,0.0
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,13,1,5,0.2,2,4,0.5,4,0.308,5,0.385,1,0.077,1,0.077,2,0.154
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,224,78,130,0.6,22,24,0.917,183,0.817,67,0.299,16,0.071,11,0.049,12,0.054
1642278,Tyler Kolek,1610612752,NYK,56,35,21,683.0,238,43,99,0.434,4,6,0.667,90,0.378,116,0.487,28,0.118,16,0.067,3,0.013
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1631213,Tyrese Martin,1610612755,PHI,44,11,33,771.0,171,24,61,0.393,9,12,0.75,57,0.333,88,0.515,18,0.105,9,0.053,6,0.035
1630178,Tyrese Maxey,1610612755,PHI,61,33,28,2334.0,820,234,486,0.481,119,140,0.85,607,0.74,213,0.26,47,0.057,35,0.043,70,0.085
1642878,Tyrese Proctor,1610612739,CLE,42,28,14,436.0,96,20,41,0.488,16,18,0.889,56,0.583,41,0.427,7,0.073,3,0.031,9,0.094
1630623,Tyson Etienne,1610612751,BKN,14,2,12,135.0,18,0,3,0.0,4,4,1.0,4,0.222,11,0.611,2,0.111,1,0.056,2,0.111
1626145,Tyus Jones,1610612743,DEN,61,31,30,925.0,81,25,49,0.51,5,6,0.833,55,0.679,24,0.296,7,0.086,5,0.062,3,0.037
1642845,VJ Edgecombe,1610612755,PHI,62,35,27,2159.0,439,95,244,0.389,36,46,0.783,232,0.528,137,0.312,33,0.075,26,0.059,23,0.052
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,309,78,150,0.52,68,86,0.791,230,0.744,71,0.23,21,0.068,35,0.113,43,0.139
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,190,26,72,0.361,6,10,0.6,63,0.332,89,0.468,25,0.132,19,0.1,7,0.037
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,167,38,65,0.585,3,6,0.5,80,0.479,80,0.479,15,0.09,10,0.06,3,0.018
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,4,1,2,0.5,0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0
1642383,Walter Clayton Jr.,1610612763,MEM,58,16,42,1135.0,352,46,100,0.46,37,42,0.881,133,0.378,192,0.545,57,0.162,30,0.085,21,0.06
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,78,28,44,0.636,12,14,0.857,71,0.91,19,0.244,3,0.038,5,0.064,7,0.09
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,4,1,2,0.5,0,0,0.0,2,0.5,1,0.25,0,0.0,1,0.25,0,0.0
1642954,Will Richard,1610612744,GSW,59,31,28,1190.0,36,2,7,0.286,2,2,1.0,7,0.194,24,0.667,5,0.139,4,0.111,1,0.028
1642860,Will Riley,1610612764,WAS,61,15,46,1227.0,292,58,135,0.43,40,50,0.8,156,0.534,103,0.353,23,0.079,22,0.075,25,0.086
1630214,Xavier Tillman,1610612766,CHA,24,17,7,148.0,2,1,1,1.0,0,2,0.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5
1642905,Yang Hansen,1610612757,POR,39,20,19,277.0,6,0,4,0.0,2,2,1.0,2,0.333,0,0.0,0,0.0,1,0.167,1,0.167
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,19,8,12,0.667,4,4,1.0,20,1.053,1,0.053,0,0.0,4,0.211,2,0.105
1642530,Yuki Kawamura,1610612741,CHI,11,4,7,121.0,40,2,5,0.4,6,6,1.0,10,0.25,30,0.75,8,0.2,2,0.05,3,0.075
1642274,Yves Missi,1610612740,NOP,58,19,39,1110.0,117,39,65,0.6,14,21,0.667,93,0.795,27,0.231,7,0.06,13,0.111,11,0.094
1642258,Zaccharie Risacher,1610612737,ATL,55,31,24,1301.0,118,21,62,0.339,3,8,0.375,46,0.39,40,0.339,10,0.085,7,0.059,4,0.034
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,4,2,2,1.0,0,0,0.0,4,1.0,1,0.25,0,0.0,1,0.25,0,0.0
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,249,55,103,0.534,53,60,0.883,166,0.667,98,0.394,18,0.072,14,0.056,30,0.12
1630192,Zeke Nnaji,1610612743,DEN,47,33,14,575.0,21,9,14,0.643,2,2,1.0,20,0.952,1,0.048,0,0.0,3,0.143,1,0.048
1630533,Ziaire Williams,1610612751,BKN,49,13,36,1116.0,101,17,43,0.395,31,36,0.861,67,0.663,27,0.267,7,0.069,10,0.099,18,0.178
1629627,Zion Williamson,1610612740,NOP,54,22,32,1602.0,739,207,387,0.535,135,184,0.734,571,0.773,185,0.25,35,0.047,43,0.058,95,0.129
1642389,Zyon Pullin,1610612750,MIN,1,1,0,5.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0
