PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,OREB,OREB_CONTEST,OREB_UNCONTEST,OREB_CONTEST_PCT,OREB_CHANCES,OREB_CHANCE_PCT,OREB_CHANCE_DEFER,OREB_CHANCE_PCT_ADJ,AVG_OREB_DIST,DREB,DREB_CONTEST,DREB_UNCONTEST,DREB_CONTEST_PCT,DREB_CHANCES,DREB_CHANCE_PCT,DREB_CHANCE_DEFER,DREB_CHANCE_PCT_ADJ,AVG_DREB_DIST,REB,REB_CONTEST,REB_UNCONTEST,REB_CONTEST_PCT,REB_CHANCES,REB_CHANCE_PCT,REB_CHANCE_DEFER,REB_CHANCE_PCT_ADJ,AVG_REB_DIST
203552,Seth Curry,1610612744,GSW,4,0,4,51.0,3,1,2,0.333,6,0.5,1,0.6,21.6,3,2,1,0.667,5,0.6,0,0.6,16.6,6,3,3,0.5,11,0.545,1,0.6,19.1
1631101,Shaedon Sharpe,1610612757,POR,47,21,26,1405.0,48,15,33,0.313,113,0.425,4,0.44,12.0,164,36,128,0.22,272,0.603,16,0.641,6.9,212,51,161,0.241,383,0.554,20,0.584,8.0
1628983,Shai Gilgeous-Alexander,1610612760,OKC,57,47,10,1907.0,31,6,24,0.194,103,0.301,5,0.316,13.4,228,58,170,0.254,368,0.62,30,0.675,8.6,259,64,194,0.247,462,0.561,35,0.607,9.2
1630536,Sharife Cooper,1610612764,WAS,17,4,13,356.0,13,1,12,0.077,31,0.419,1,0.433,14.7,48,7,41,0.146,81,0.593,7,0.649,7.8,61,8,53,0.131,109,0.56,8,0.604,9.2
1631321,Sidy Cissoko,1610612757,POR,52,24,28,1141.0,54,26,28,0.481,118,0.458,4,0.474,12.1,94,23,71,0.245,174,0.54,13,0.584,9.0,148,49,99,0.331,283,0.523,17,0.556,10.1
1631323,Simone Fontecchio,1610612748,MIA,55,27,28,1010.0,51,28,23,0.549,117,0.436,7,0.464,8.0,142,34,108,0.239,238,0.597,26,0.67,6.8,193,62,131,0.321,348,0.555,33,0.613,7.1
1642883,Sion James,1610612766,CHA,67,34,33,1561.0,42,16,26,0.381,137,0.307,7,0.323,12.3,202,39,163,0.193,348,0.58,35,0.645,7.6,244,55,189,0.225,462,0.528,42,0.581,8.4
1627746,Skal Labissiere,1610612764,WAS,3,2,1,38.0,3,0,3,0.0,4,0.75,0,0.75,11.5,6,2,4,0.333,17,0.353,6,0.545,4.1,9,2,7,0.222,21,0.429,6,0.6,6.6
1642461,Spencer Jones,1610612743,DEN,49,29,20,1261.0,68,32,36,0.471,157,0.433,8,0.456,8.5,123,28,95,0.228,229,0.537,24,0.6,7.7,191,60,131,0.314,375,0.509,32,0.557,8.0
201939,Stephen Curry,1610612744,GSW,37,22,15,1161.0,16,4,12,0.25,59,0.271,2,0.281,13.1,122,26,96,0.213,206,0.592,15,0.639,8.1,138,30,108,0.217,264,0.523,17,0.559,8.7
1642264,Stephon Castle,1610612759,SAS,56,41,15,1680.0,79,42,36,0.532,181,0.436,1,0.439,8.7,217,46,171,0.212,350,0.62,29,0.676,7.2,296,88,207,0.297,525,0.564,30,0.598,7.6
203500,Steven Adams,1610612745,HOU,31,21,10,715.0,145,104,39,0.717,287,0.505,11,0.525,4.5,131,45,85,0.344,230,0.57,23,0.633,5.1,276,149,124,0.54,514,0.537,34,0.575,4.8
1629004,Svi Mykhailiuk,1610612762,UTA,46,13,33,1084.0,34,15,19,0.441,69,0.493,4,0.523,11.2,84,24,60,0.286,134,0.627,15,0.706,9.4,118,39,79,0.331,198,0.596,19,0.659,9.9
204456,T.J. McConnell,1610612754,IND,46,12,34,804.0,21,7,14,0.333,62,0.339,6,0.375,10.4,94,8,86,0.085,147,0.639,15,0.712,10.2,115,15,100,0.13,201,0.572,21,0.639,10.2
1643007,Taelon Peter,1610612754,IND,19,1,18,291.0,6,1,5,0.167,12,0.5,0,0.5,14.0,36,8,28,0.222,63,0.571,6,0.632,9.5,42,9,33,0.214,73,0.575,6,0.627,10.1
201959,Taj Gibson,1610612763,MEM,3,1,2,29.0,4,3,1,0.75,7,0.571,0,0.571,5.4,5,3,2,0.6,7,0.714,1,0.833,6.5,9,6,3,0.667,14,0.643,1,0.692,6.0
1631106,Tari Eason,1610612745,HOU,45,27,18,1183.0,91,41,50,0.451,174,0.523,4,0.535,9.1,196,41,153,0.209,275,0.713,17,0.76,6.2,287,82,203,0.286,424,0.677,21,0.712,7.2
1627752,Taurean Prince,1610612749,MIL,11,4,7,215.0,1,0,1,0.0,3,0.333,0,0.333,17.3,24,6,18,0.25,40,0.6,1,0.615,7.7,25,6,19,0.24,42,0.595,1,0.61,8.1
1641707,Taylor Hendricks,1610612763,MEM,47,12,35,892.0,59,38,21,0.644,123,0.48,6,0.504,7.3,121,37,84,0.306,206,0.587,15,0.634,5.9,180,75,105,0.417,315,0.571,21,0.612,6.3
1629611,Terance Mann,1610612751,BKN,55,14,41,1353.0,67,31,36,0.463,142,0.472,6,0.493,8.1,117,20,97,0.171,215,0.544,28,0.626,7.4,184,51,133,0.277,350,0.526,34,0.582,7.7
1630545,Terrence Shannon Jr.,1610612750,MIN,15,7,8,226.0,7,4,3,0.571,17,0.412,1,0.438,12.7,25,7,18,0.28,45,0.556,2,0.581,9.2,32,11,21,0.344,60,0.533,3,0.561,10.0
203648,Thanasis Antetokounmpo,1610612749,MIL,15,3,12,65.0,10,7,3,0.7,19,0.526,0,0.526,8.7,12,5,7,0.417,15,0.8,0,0.8,8.2,22,12,10,0.545,32,0.688,0,0.688,8.5
1628418,Thomas Bryant,1610612739,CLE,42,25,17,553.0,45,31,14,0.689,94,0.479,3,0.495,5.6,111,41,70,0.369,218,0.509,23,0.569,4.3,156,72,84,0.462,304,0.513,26,0.561,4.7
1642275,Tidjane Salaün,1610612766,CHA,33,15,18,565.0,26,18,8,0.692,62,0.419,2,0.433,7.2,123,35,88,0.285,183,0.672,8,0.703,5.0,149,53,96,0.356,240,0.621,10,0.648,5.4
203501,Tim Hardaway Jr.,1610612743,DEN,67,39,28,1814.0,13,3,10,0.231,46,0.283,0,0.283,15.8,166,45,121,0.271,285,0.582,24,0.636,8.0,179,48,131,0.268,319,0.561,24,0.607,8.5
202699,Tobias Harris,1610612765,DET,50,35,15,1436.0,48,19,28,0.396,117,0.41,7,0.436,9.4,222,55,165,0.248,345,0.643,29,0.703,6.8,270,74,193,0.274,452,0.597,36,0.649,7.2
1642449,Tolu Smith,1610612765,DET,8,6,2,91.0,14,8,6,0.571,32,0.438,1,0.452,3.9,21,5,16,0.238,33,0.636,3,0.7,4.6,35,13,22,0.371,60,0.583,4,0.625,4.3
1628396,Tony Bradley,1610612754,IND,31,6,25,382.0,56,39,17,0.696,123,0.455,2,0.463,4.0,51,14,37,0.275,91,0.56,9,0.622,4.8,107,53,54,0.495,205,0.522,11,0.552,4.4
1641787,Tosan Evbuomwan,1610612766,CHA,2,2,0,5.0,1,1,0,1.0,1,1.0,0,1.0,9.2,1,0,1,0.0,2,0.5,0,0.5,7.6,2,1,1,0.5,3,0.667,0,0.667,8.4
1641739,Toumani Camara,1610612757,POR,70,34,36,2334.0,113,60,53,0.531,265,0.426,13,0.448,8.4,257,54,201,0.21,467,0.55,48,0.613,7.4,370,114,254,0.308,698,0.53,61,0.581,7.7
1629027,Trae Young,1610612764,WAS,14,2,12,352.0,4,1,3,0.25,11,0.364,1,0.4,15.3,26,2,23,0.077,37,0.703,3,0.765,11.6,30,3,26,0.1,48,0.625,4,0.682,12.1
1631218,Trayce Jackson-Davis,1610612761,TOR,33,17,16,397.0,62,40,22,0.645,136,0.456,3,0.466,4.3,74,24,49,0.324,134,0.552,28,0.698,5.0,136,64,71,0.471,261,0.521,31,0.591,4.7
1642848,Tre Johnson,1610612764,WAS,51,10,41,1234.0,28,4,24,0.143,63,0.444,3,0.467,15.9,128,15,111,0.117,202,0.634,19,0.699,8.3,156,19,135,0.122,258,0.605,22,0.661,9.7
1630200,Tre Jones,1610612741,CHI,50,21,29,1352.0,32,10,22,0.313,88,0.364,2,0.372,9.8,122,13,105,0.107,196,0.622,14,0.67,9.8,154,23,127,0.149,281,0.548,16,0.581,9.8
1630544,Tre Mann,1610612766,CHA,33,14,19,555.0,20,6,14,0.3,47,0.426,1,0.435,15.3,69,15,54,0.217,120,0.575,11,0.633,5.7,89,21,68,0.236,164,0.543,12,0.586,7.9
1630570,Trendon Watford,1610612755,PHI,41,20,21,739.0,35,15,20,0.429,83,0.422,1,0.427,9.3,119,24,95,0.202,193,0.617,16,0.672,6.0,154,39,115,0.253,262,0.588,17,0.629,6.7
1642280,Trentyn Flowers,1610612741,CHI,1,0,1,4.0,1,1,0,1.0,1,1.0,0,1.0,5.6,0,0,0,0.0,0,0.0,0,0.0,0.0,1,1,0,1.0,1,1.0,0,1.0,5.6
1631211,Trevor Keels,1610612748,MIA,2,2,0,3.0,0,0,0,0.0,0,0.0,0,0.0,0.0,2,0,2,0.0,2,1.0,0,1.0,5.4,2,0,2,0.0,2,1.0,0,1.0,5.4
1641725,Trey Alexander,1610612740,NOP,2,0,2,33.0,0,0,0,0.0,1,0.0,0,0.0,0.0,4,0,4,0.0,8,0.5,2,0.667,4.4,4,0,4,0.0,9,0.444,2,0.571,4.4
1641998,Trey Jemison III,1610612752,NYK,9,8,1,53.0,8,4,4,0.5,20,0.4,2,0.444,6.0,8,3,5,0.375,14,0.571,3,0.727,6.7,16,7,9,0.438,33,0.485,5,0.571,6.4
1630530,Trey Murphy III,1610612740,NOP,62,21,41,2196.0,62,31,32,0.5,151,0.411,2,0.416,11.6,291,72,219,0.247,490,0.594,44,0.652,6.4,353,103,251,0.292,608,0.581,46,0.628,7.3
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,5,2,3,0.4,9,0.556,1,0.625,12.9,4,0,4,0.0,4,1.0,0,1.0,7.5,9,2,7,0.222,13,0.692,1,0.75,10.5
1641774,Tristan Vukcevic,1610612764,WAS,38,8,30,565.0,27,16,11,0.593,62,0.435,2,0.45,8.9,105,27,78,0.257,192,0.547,24,0.625,5.0,132,43,89,0.326,247,0.534,26,0.597,5.8
1641783,Tristan da Silva,1610612753,ORL,62,34,28,1512.0,48,15,33,0.313,138,0.348,2,0.353,10.5,192,57,134,0.297,319,0.602,27,0.658,7.3,240,72,167,0.3,451,0.532,29,0.569,7.9
1629660,Ty Jerome,1610612763,MEM,13,3,10,290.0,10,1,9,0.1,19,0.526,0,0.526,12.9,30,11,19,0.367,49,0.612,4,0.667,8.7,40,12,28,0.3,67,0.597,4,0.635,9.8
1631102,TyTy Washington Jr.,1610612746,LAC,2,1,1,15.0,1,1,0,1.0,1,1.0,0,1.0,8.5,1,0,1,0.0,5,0.2,0,0.2,7.5,2,1,1,0.5,6,0.333,0,0.333,8.0
1631174,Tyler Burton,1610612763,MEM,4,1,3,91.0,4,2,2,0.5,11,0.364,0,0.364,12.5,13,3,10,0.231,19,0.684,0,0.684,7.4,17,5,12,0.294,28,0.607,0,0.607,8.6
1629639,Tyler Herro,1610612748,MIA,23,11,12,707.0,12,6,6,0.5,39,0.308,2,0.324,10.2,101,10,91,0.099,180,0.561,15,0.612,7.6,113,16,97,0.142,216,0.523,17,0.568,7.9
1642278,Tyler Kolek,1610612752,NYK,37,21,16,555.0,15,7,8,0.467,40,0.375,0,0.375,13.2,77,13,64,0.169,127,0.606,12,0.67,9.9,92,20,72,0.217,166,0.554,12,0.597,10.5
1641890,Tyler Smith,1610612742,DAL,2,0,2,11.0,0,0,0,0.0,2,0.0,0,0.0,0.0,2,1,1,0.5,4,0.5,1,0.667,7.0,2,1,1,0.5,5,0.4,1,0.5,7.0
1631213,Tyrese Martin,1610612755,PHI,41,10,31,747.0,34,13,21,0.382,63,0.54,2,0.557,12.1,81,19,62,0.235,145,0.559,15,0.623,8.1,115,32,83,0.278,199,0.578,17,0.632,9.3
1630178,Tyrese Maxey,1610612755,PHI,60,33,27,2296.0,18,4,14,0.222,78,0.231,3,0.24,15.8,233,38,194,0.163,400,0.583,25,0.621,9.7,251,42,208,0.167,474,0.53,28,0.563,10.1
1642878,Tyrese Proctor,1610612739,CLE,22,15,7,282.0,6,2,4,0.333,16,0.375,1,0.4,8.9,37,6,31,0.162,58,0.638,2,0.661,10.6,43,8,35,0.186,74,0.581,3,0.606,10.3
1630623,Tyson Etienne,1610612751,BKN,4,0,4,83.0,2,1,1,0.5,6,0.333,0,0.333,13.7,8,4,4,0.5,18,0.444,3,0.533,7.2,10,5,5,0.5,22,0.455,3,0.526,8.5
1626145,Tyus Jones,1610612743,DEN,37,19,18,629.0,10,0,10,0.0,18,0.556,0,0.556,21.3,55,6,49,0.109,86,0.64,9,0.714,10.8,65,6,59,0.092,104,0.625,9,0.684,12.4
1642845,VJ Edgecombe,1610612755,PHI,62,35,27,2159.0,101,52,49,0.515,199,0.508,6,0.523,9.1,243,57,186,0.235,423,0.574,31,0.62,7.5,344,109,235,0.317,611,0.563,37,0.599,8.0
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,104,63,39,0.606,192,0.542,3,0.55,7.1,509,156,342,0.306,766,0.664,68,0.729,4.8,613,219,381,0.357,931,0.658,71,0.713,5.2
1631246,Vince Williams Jr.,1610612762,UTA,38,16,22,792.0,39,15,24,0.385,82,0.476,4,0.5,11.4,116,26,90,0.224,198,0.586,17,0.641,7.9,155,41,114,0.265,279,0.556,21,0.601,8.8
1642884,Vladislav Goldin,1610612748,MIA,3,3,0,11.0,1,0,1,0.0,3,0.333,0,0.333,2.1,3,1,2,0.333,4,0.75,0,0.75,1.8,4,1,3,0.25,6,0.667,0,0.667,1.9
1630249,Vít Krejčí,1610612757,POR,55,27,28,1218.0,31,14,17,0.452,63,0.492,2,0.508,9.4,117,31,86,0.265,213,0.549,22,0.613,7.6,148,45,103,0.304,268,0.552,24,0.607,8.0
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,23,18,5,0.783,49,0.469,1,0.479,5.2,31,7,24,0.226,62,0.5,10,0.596,4.4,54,25,29,0.463,109,0.495,11,0.551,4.8
1642383,Walter Clayton Jr.,1610612763,MEM,47,14,33,932.0,16,2,14,0.125,49,0.327,5,0.364,16.5,98,18,79,0.184,184,0.533,19,0.594,8.5,114,20,93,0.175,232,0.491,24,0.548,9.6
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,138,105,32,0.761,365,0.378,9,0.388,4.5,352,133,217,0.378,633,0.556,80,0.637,5.2,490,238,249,0.486,976,0.502,89,0.552,5.0
1631111,Wendell Moore Jr.,1610612765,DET,4,3,1,45.0,1,1,0,1.0,4,0.25,0,0.25,9.1,5,0,5,0.0,10,0.5,3,0.714,6.4,6,1,5,0.167,14,0.429,3,0.545,6.9
1642954,Will Richard,1610612744,GSW,49,28,21,1033.0,60,30,30,0.5,125,0.48,5,0.5,6.9,92,19,72,0.207,165,0.558,20,0.634,7.9,152,49,102,0.322,283,0.537,25,0.589,7.5
1642860,Will Riley,1610612764,WAS,55,13,42,1188.0,50,18,32,0.36,111,0.45,2,0.459,10.0,109,23,86,0.211,187,0.583,12,0.623,8.6,159,41,118,0.258,293,0.543,14,0.57,9.0
1630214,Xavier Tillman,1610612766,CHA,11,8,3,116.0,16,10,6,0.625,32,0.5,0,0.5,7.4,19,5,14,0.263,25,0.76,1,0.792,8.2,35,15,20,0.429,56,0.625,1,0.636,7.8
1642905,Yang Hansen,1610612757,POR,29,11,18,236.0,19,10,9,0.526,54,0.352,2,0.365,6.0,39,16,23,0.41,88,0.443,14,0.527,5.2,58,26,32,0.448,140,0.414,16,0.468,5.4
1642949,Yanic Konan Niederhäuser,1610612746,LAC,35,18,17,405.0,37,25,12,0.676,95,0.389,7,0.42,4.8,80,20,60,0.25,163,0.491,11,0.526,5.3,117,45,72,0.385,253,0.462,18,0.498,5.1
1642530,Yuki Kawamura,1610612741,CHI,7,2,5,106.0,4,0,4,0.0,10,0.4,0,0.4,21.0,15,0,15,0.0,26,0.577,3,0.652,8.3,19,0,19,0.0,35,0.543,3,0.594,11.0
1642274,Yves Missi,1610612740,NOP,56,19,37,1101.0,161,122,39,0.758,336,0.479,4,0.485,4.6,172,53,119,0.308,353,0.487,37,0.544,5.0,333,175,158,0.526,671,0.496,41,0.529,4.8
1642258,Zaccharie Risacher,1610612737,ATL,53,31,22,1260.0,56,32,24,0.571,139,0.403,12,0.441,6.8,157,40,117,0.255,254,0.618,29,0.698,6.1,213,72,141,0.338,387,0.55,41,0.616,6.3
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,16,12,4,0.75,44,0.364,2,0.381,3.6,40,15,25,0.375,68,0.588,9,0.678,4.9,56,27,29,0.482,105,0.533,11,0.596,4.5
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,43,29,14,0.674,87,0.494,0,0.494,4.4,79,27,52,0.342,133,0.594,19,0.693,4.7,122,56,66,0.459,219,0.557,19,0.61,4.6
203897,Zach LaVine,1610612758,SAC,37,9,28,1173.0,8,2,6,0.25,41,0.195,3,0.211,18.5,100,19,81,0.19,176,0.568,16,0.625,7.1,108,21,87,0.194,209,0.517,19,0.568,8.0
1630192,Zeke Nnaji,1610612743,DEN,37,27,10,526.0,31,18,13,0.581,85,0.365,2,0.373,6.2,95,24,71,0.253,152,0.625,10,0.669,5.0,126,42,84,0.333,232,0.543,12,0.573,5.3
1630533,Ziaire Williams,1610612751,BKN,44,11,33,1005.0,28,10,18,0.357,69,0.406,5,0.438,12.7,90,17,73,0.189,135,0.667,4,0.687,7.7,118,27,91,0.229,194,0.608,9,0.638,8.9
1629627,Zion Williamson,1610612740,NOP,53,22,31,1576.0,116,88,28,0.759,267,0.434,7,0.446,5.6,196,72,124,0.367,315,0.622,31,0.69,6.0,312,160,152,0.513,560,0.557,38,0.598,5.9
