PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,POINTS,DRIVE_PTS,DRIVE_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG_PCT,PULL_UP_PTS,PULL_UP_FG_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_FG_PCT,POST_TOUCH_PTS,POST_TOUCH_FG_PCT,ELBOW_TOUCH_PTS,ELBOW_TOUCH_FG_PCT,EFF_FG_PCT
1631213,Tyrese Martin,1610612755,PHI,44,11,33,771.0,288,57,0.393,135,0.333,38,0.319,23,0.667,0,0.0,15,0.778,0.487
1630178,Tyrese Maxey,1610612755,PHI,61,33,28,2334.0,1767,607,0.481,278,0.416,568,0.382,14,0.5,8,0.5,10,1.0,0.537
1642878,Tyrese Proctor,1610612739,CLE,42,28,14,436.0,201,56,0.488,75,0.373,51,0.317,6,0.6,0,0.0,4,1.0,0.497
1630623,Tyson Etienne,1610612751,BKN,14,2,12,135.0,63,4,0.0,36,0.308,15,0.625,0,0.0,0,0.0,0,0.0,0.5
1626145,Tyus Jones,1610612743,DEN,61,31,30,925.0,185,55,0.51,80,0.278,68,0.397,2,1.0,0,0.0,0,0.0,0.436
1642845,VJ Edgecombe,1610612755,PHI,62,35,27,2159.0,947,232,0.389,253,0.362,235,0.36,85,0.59,6,0.5,32,0.6,0.495
1641705,Victor Wembanyama,1610612759,SAS,55,42,13,1615.0,1339,230,0.52,296,0.412,195,0.351,358,0.746,93,0.455,151,0.51,0.566
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,300,63,0.361,134,0.36,65,0.29,28,0.688,0,0.0,8,0.444,0.447
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,4,0,0.0,0,0.0,0,0.0,4,0.667,2,1.0,0,0.0,0.667
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,548,80,0.585,327,0.409,89,0.382,19,0.692,0,0.0,11,0.667,0.599
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,72,2,0.5,15,0.714,3,0.5,43,0.727,0,0.0,6,0.5,0.784
1642383,Walter Clayton Jr.,1610612763,MEM,58,16,42,1135.0,417,133,0.46,99,0.311,119,0.358,14,0.875,0,0.0,15,0.875,0.457
1628976,Wendell Carter Jr.,1610612753,ORL,65,36,29,1925.0,763,71,0.636,243,0.357,22,0.314,318,0.68,11,0.4,77,0.46,0.567
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,10,2,0.5,0,0.0,0,0.0,2,1.0,0,0.0,4,1.0,0.571
1642954,Will Richard,1610612744,GSW,59,31,28,1190.0,396,7,0.286,180,0.367,24,0.225,126,0.685,0,0.0,19,0.727,0.562
1642860,Will Riley,1610612764,WAS,61,15,46,1227.0,543,156,0.43,128,0.341,101,0.32,83,0.756,0,0.0,34,0.684,0.505
1630214,Xavier Tillman,1610612766,CHA,24,17,7,148.0,35,2,1.0,9,0.214,4,0.333,15,0.583,0,0.0,0,0.0,0.449
1642905,Yang Hansen,1610612757,POR,39,20,19,277.0,85,2,0.0,15,0.128,0,0.0,42,0.536,14,0.4,13,0.4,0.328
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,176,20,0.667,3,0.143,2,1.0,109,0.652,4,0.667,27,0.818,0.645
1642530,Yuki Kawamura,1610612741,CHI,11,4,7,121.0,33,10,0.4,12,0.5,7,0.25,0,0.0,0,0.0,0,0.0,0.438
1642274,Yves Missi,1610612740,NOP,58,19,39,1110.0,322,93,0.6,4,0.286,2,0.25,174,0.553,2,0.333,36,0.417,0.546
1642258,Zaccharie Risacher,1610612737,ATL,55,31,24,1301.0,543,46,0.339,219,0.362,55,0.319,120,0.675,0,0.0,32,0.619,0.529
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,97,4,1.0,35,0.481,0,0.0,51,0.724,6,0.667,20,0.667,0.648
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,150,0,0.0,9,0.4,0,0.0,127,0.651,38,0.633,7,0.333,0.638
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,748,166,0.534,162,0.41,225,0.394,22,0.688,2,0.333,12,0.667,0.569
1630192,Zeke Nnaji,1610612743,DEN,47,33,14,575.0,179,20,0.643,40,0.259,3,0.25,80,0.608,0,0.0,28,0.533,0.518
1630533,Ziaire Williams,1610612751,BKN,49,13,36,1116.0,469,67,0.395,218,0.336,23,0.31,50,0.7,0,0.0,10,0.667,0.524
1629627,Zion Williamson,1610612740,NOP,54,22,32,1602.0,1149,571,0.535,0,0.0,29,0.389,218,0.684,39,0.419,76,0.667,0.597
1642389,Zyon Pullin,1610612750,MIN,1,1,0,5.0,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1.0
