player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,C1a_events,C1a_pts,C1a_eff,C1b_events,C1b_pts,C1b_eff,C2_events,C2_pts,C2_eff,C3_events,C3_pts,C3_eff,C4_events,C4_pts,C4_eff,C5_events,C5_pts,C5_eff,C6a_events,C6a_pts,C6a_eff,C6b_events,C6b_pts,C6b_eff,C6c_events,C6c_pts,C6c_eff,C6d_events,C6d_pts,C6d_eff,C6e_events,C6e_pts,C6e_eff,C6f_events,C6f_pts,C6f_eff
1631116,Patrick Baldwin Jr.,WAS,33,166,152,56,96,27,162,38.88,50.65,-11.77,49,40,40.82,96,93,32.29,7,10,71.43,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1628420,Monte Morris,MIN,33,164,153,83,70,19,162,41.52,50.82,-9.3,81,66,40.74,70,81,38.57,5,6,60.0,0,0,,2,5,83.33,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,,3,5,83.33
1629011,Mitchell Robinson,NYK,29,173,127,127,0,66,159,53.89,55.43,-1.54,123,138,56.1,0,0,,20,19,47.5,0,0,,4,10,83.33,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,11,6,27.27
202687,Bismack Biyombo,OKC,35,174,131,131,0,54,157,54.89,56.22,-1.33,127,140,55.12,0,0,,12,15,62.5,0,0,,4,9,75.0,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,13,10,38.46
1629626,Bol Bol,PHX,34,220,149,97,52,18,156,59.78,70.1,-10.32,93,132,70.97,52,66,42.31,5,9,90.0,0,0,,4,10,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1631311,Lester Quinones,GSW,31,164,141,53,88,29,155,41.1,53.33,-12.23,52,46,44.23,88,96,36.36,12,16,66.67,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1629162,Jordan McLaughlin,MIN,47,195,145,56,89,18,154,49.12,63.76,-14.64,56,56,50.0,89,126,47.19,4,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,6,60.0
1628418,Thomas Bryant,MIA,31,191,132,113,19,43,151,58.59,63.28,-4.69,108,134,62.04,19,9,15.79,17,29,85.29,0,0,,5,15,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
203939,Dwight Powell,DAL,50,208,106,103,3,89,148,68.2,71.65,-3.45,95,126,66.32,3,3,33.33,29,36,62.07,0,0,,8,21,87.5,0,0,,0,0,,1,2,100.0,0,0,,0,0,,2,2,100.0,10,18,90.0
1641998,Trey Jemison III,MEM,23,171,136,136,0,25,147,57.58,58.16,-0.59,133,144,54.14,0,0,,11,18,81.82,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
202684,Tristan Thompson,CLE,42,161,120,119,1,52,145,54.95,56.34,-1.39,116,140,60.34,1,0,0.0,13,5,19.23,0,0,,3,6,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,100.0,11,9,40.91
1629004,Svi Mykhailiuk,BOS,34,162,137,29,108,9,141,41.43,57.46,-16.03,28,28,50.0,108,126,38.89,3,3,50.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1641741,Ricky Council IV,PHI,28,168,108,77,31,70,139,53.0,60.52,-7.52,69,66,47.83,31,33,35.48,26,37,71.15,0,0,,8,23,95.83,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,5,9,90.0
201988,Patty Mills,MIA,28,127,131,44,87,11,137,35.28,46.75,-11.47,44,44,50.0,87,72,27.59,2,4,100.0,1,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,2,100.0
1631230,Dominick Barlow,SAS,29,144,113,104,9,42,133,51.99,54.76,-2.78,102,102,50.0,9,9,33.33,16,20,62.5,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,7,87.5
1630639,A.J. Lawson,DAL,33,136,121,71,50,23,131,43.17,51.86,-8.69,69,78,56.52,50,39,26.0,9,10,55.56,1,3,100.0,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630587,Isaiah Livers,,23,114,116,39,77,18,124,34.86,46.0,-11.14,38,34,44.74,77,66,28.57,5,8,80.0,1,1,33.33,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1631172,Ousmane Dieng,OKC,31,133,116,46,70,16,123,41.82,54.05,-12.22,44,52,59.09,70,63,30.0,6,11,91.67,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1641765,Olivier-Maxence Prosper,DAL,31,121,104,59,45,41,123,41.16,49.57,-8.42,56,48,42.86,45,39,28.89,16,24,75.0,0,0,,3,6,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1630346,Matt Ryan,NOP,23,152,113,22,91,14,120,45.92,63.78,-17.86,22,16,36.36,89,117,43.82,3,6,100.0,0,0,,0,0,,2,7,87.5,2,2,100.0,0,0,,0,0,,0,0,,0,0,,2,4,100.0
201599,DeAndre Jordan,DEN,32,142,93,93,0,53,117,59.17,61.04,-1.87,86,102,59.3,0,0,,17,13,38.24,0,0,,7,19,90.48,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,6,8,66.67
1630548,Johnny Juzang,UTA,20,144,110,33,77,14,116,46.3,61.98,-15.68,33,38,57.58,76,93,40.79,5,7,70.0,1,2,66.67,0,0,,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629674,Neemias Queta,BOS,24,154,104,104,0,28,116,65.25,66.2,-0.94,100,126,63.0,0,0,,11,15,68.18,0,0,,4,11,91.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1629643,Chuma Okeke,ORL,38,107,112,30,82,7,115,34.19,46.49,-12.3,29,32,55.17,82,69,28.05,2,2,50.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1641716,Jarace Walker,IND,26,120,110,55,55,9,114,42.25,52.65,-10.4,54,44,40.74,55,66,40.0,2,4,100.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1641748,Andre Jackson Jr.,MIL,40,125,100,54,46,11,106,48.64,59.61,-10.98,54,66,61.11,46,51,36.96,5,7,70.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,0,0,
1630249,Vít Krejčí,ATL,20,135,104,36,68,6,106,47.87,63.3,-15.42,36,46,63.89,67,81,40.3,1,1,50.0,1,3,100.0,0,0,,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630322,Lindy Waters III,OKC,28,137,104,19,85,2,105,46.44,65.31,-18.87,18,22,61.11,85,111,43.53,0,0,,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,0,0,,0,0,
1630526,Jeremiah Robinson-Earl,NOP,32,115,95,56,39,16,102,46.94,56.35,-9.41,54,60,55.56,39,39,33.33,7,11,78.57,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641723,Kobe Bufkin,ATL,17,81,92,52,40,8,95,34.91,42.4,-7.49,50,46,46.0,40,27,22.5,2,3,75.0,0,0,,2,4,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1641730,Noah Clowney,BKN,17,111,84,55,29,23,94,50.45,58.97,-8.51,52,62,59.62,29,27,31.03,7,9,64.29,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,83.33
203458,Alex Len,SAC,37,114,79,76,3,32,93,59.07,61.24,-2.17,72,88,61.11,3,0,0.0,12,14,58.33,0,0,,4,10,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1641738,Kobe Brown,LAC,34,89,90,42,48,2,91,38.7,48.97,-10.27,42,46,54.76,48,42,29.17,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631288,Jamal Cain,MIA,17,97,79,48,31,23,90,45.75,54.42,-8.67,47,44,46.81,31,33,35.48,11,18,81.82,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
202066,Garrett Temple,TOR,25,88,78,38,40,22,89,40.37,50.18,-9.82,38,34,44.74,40,36,30.0,7,10,71.43,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,4,8,100.0
1630556,Kessler Edwards,SAC,32,93,82,30,52,9,86,41.33,54.09,-12.76,29,26,44.83,52,60,38.46,4,4,50.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630568,Luka Garza,MIN,19,99,75,43,32,25,86,47.83,57.56,-9.73,40,48,60.0,32,27,28.12,9,13,72.22,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630551,Justin Champagnie,WAS,14,89,78,33,45,15,85,41.2,52.6,-11.4,32,36,56.25,45,39,28.89,4,7,87.5,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1641763,Julian Phillips,CHI,28,89,77,39,38,19,84,42.18,52.13,-9.95,35,32,45.71,37,33,29.73,7,10,71.43,0,0,,4,10,83.33,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641787,Tosan Evbuomwan,DET,16,101,71,39,32,25,83,50.75,61.59,-10.83,38,46,60.53,32,36,37.5,12,16,66.67,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629669,Jaylen Nowell,,12,81,78,49,29,9,82,41.75,49.41,-7.66,48,54,56.25,29,18,20.69,4,6,75.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631115,Orlando Robinson,MIA,20,97,72,57,15,23,82,53.3,59.06,-5.76,54,50,46.3,15,24,53.33,8,10,62.5,0,0,,3,9,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1627732,Ben Simmons,BKN,14,92,74,74,0,15,81,56.44,57.07,-0.63,73,84,57.53,0,0,,4,3,37.5,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,3,50.0
1629650,Moses Brown,POR,19,75,65,65,0,31,80,46.3,47.69,-1.39,62,60,48.39,0,0,,13,7,26.92,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,1,1,50.0
1629750,Javonte Green,CHI,9,110,75,48,27,13,80,57.89,68.14,-10.24,45,64,71.11,27,30,37.04,4,6,75.0,0,0,,3,8,88.89,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,
1631303,Justin Minaya,POR,25,61,74,25,49,9,78,29.61,39.12,-9.51,24,18,37.5,49,36,24.49,2,2,50.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1641732,Colby Jones,SAC,21,64,71,49,22,11,76,36.57,42.19,-5.62,48,50,52.08,22,6,9.09,4,4,50.0,0,0,,1,2,66.67,0,0,,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,
1631221,Collin Gillespie,DEN,19,87,69,31,38,12,74,46.28,58.56,-12.29,29,30,51.72,38,45,39.47,4,6,75.0,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
202693,Markieff Morris,DAL,23,66,68,26,42,6,71,35.87,46.72,-10.85,26,16,30.77,42,45,35.71,3,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631197,Jared Rhoden,DET,15,83,66,35,31,8,70,48.54,59.7,-11.16,35,42,60.0,31,36,38.71,4,5,62.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
202709,Cory Joseph,,23,63,64,22,42,7,68,35.59,46.96,-11.37,22,20,45.45,42,39,30.95,1,1,50.0,0,0,,0,0,,0,0,,1,0,0.0,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1630611,Gui Santos,GSW,21,82,55,28,27,17,63,53.25,65.62,-12.37,27,34,62.96,27,30,37.04,7,13,92.86,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630579,Jericho Sims,NYK,26,91,55,55,0,22,63,68.94,70.35,-1.41,49,64,65.31,0,0,,7,7,50.0,0,0,,6,18,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1629634,Brandon Clarke,MEM,6,68,59,53,6,7,62,51.91,54.77,-2.86,51,60,58.82,6,3,16.67,1,0,0.0,0,0,,2,4,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,1,33.33
1630314,Brandon Williams,DAL,16,54,54,39,15,17,61,38.57,43.92,-5.35,36,28,38.89,15,9,20.0,7,9,64.29,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641778,Leaky Black,CHA,21,69,52,32,20,15,59,49.64,58.87,-9.23,31,30,48.39,20,27,45.0,4,5,62.5,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,4,66.67
1641720,Jalen Hood-Schifino,LAL,19,34,45,30,15,20,55,27.2,31.6,-4.4,30,16,26.67,15,6,13.33,8,10,62.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1630610,DeJon Jarreau,,9,43,50,37,13,11,55,34.68,39.2,-4.53,36,24,33.33,13,12,30.77,4,5,62.5,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1631466,Nate Williams,HOU,17,63,50,45,5,13,55,53.39,56.53,-3.14,42,44,52.38,5,6,40.0,5,5,50.0,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641734,Emoni Bates,CLE,10,41,49,16,33,4,51,30.37,40.39,-10.02,16,10,31.25,33,30,30.3,2,1,25.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630695,Micah Potter,UTA,13,53,40,19,21,8,43,48.62,60.89,-12.27,18,18,50.0,20,24,40.0,2,2,50.0,0,0,,1,3,100.0,1,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630243,Trevelin Queen,ORL,12,40,38,21,17,12,43,38.1,46.21,-8.12,19,18,47.37,17,9,17.65,4,6,75.0,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1629646,Charles Bassey,SAS,14,63,40,39,1,6,42,72.41,73.87,-1.46,37,54,72.97,1,0,0.0,1,1,50.0,0,0,,2,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631169,Josh Minott,MIN,24,50,36,26,10,14,41,52.08,59.3,-7.21,23,20,43.48,10,12,40.0,3,6,100.0,1,2,66.67,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630678,Terry Taylor,,20,46,39,30,9,5,41,50.0,55.83,-5.83,29,34,58.62,9,6,22.22,2,3,75.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631321,Sidy Cissoko,SAS,8,45,33,21,12,15,40,48.39,56.82,-8.43,20,28,70.0,12,3,8.33,7,11,78.57,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631306,Cole Swider,MIA,15,42,38,8,30,2,39,38.89,54.01,-15.12,8,10,62.5,30,30,33.33,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
201959,Taj Gibson,DET,15,34,37,27,10,2,38,39.53,44.88,-5.34,27,26,48.15,10,6,20.0,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630288,Jeff Dowtin Jr.,PHI,10,52,36,17,19,4,37,54.74,68.86,-14.12,15,18,60.0,19,27,47.37,1,2,100.0,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629618,Jalen Pickett,DEN,20,42,35,10,25,4,37,42.42,57.13,-14.7,10,12,60.0,25,27,36.0,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1631157,Ryan Rollins,MIL,11,44,27,23,4,17,34,58.67,63.81,-5.14,20,16,40.0,4,9,75.0,6,9,75.0,0,0,,3,8,88.89,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630696,Dru Smith,,7,39,33,16,17,2,34,45.88,57.56,-11.67,16,16,50.0,17,21,41.18,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631205,Buddy Boeheim,DET,10,34,29,4,25,10,33,36.56,50.9,-14.34,4,2,25.0,25,24,32.0,1,2,100.0,2,4,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1641724,Jett Howard,ORL,18,29,30,5,25,4,32,32.58,45.65,-13.07,5,6,60.0,25,21,28.0,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1641766,Adama Sanogo,CHI,4,36,27,27,0,12,32,54.55,55.76,-1.22,25,24,48.0,0,0,,3,5,83.33,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
203648,Thanasis Antetokounmpo,MIL,15,32,30,29,1,2,31,50.79,51.81,-1.02,29,32,55.17,1,0,0.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629057,Robert Williams III,POR,6,41,26,26,0,9,29,67.21,68.42,-1.21,23,28,60.87,0,0,,2,4,100.0,0,0,,3,7,77.78,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631123,Jamaree Bouyea,SAS,7,21,28,19,9,0,28,32.31,37.5,-5.19,19,18,47.37,9,3,11.11,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630553,Keon Johnson,BKN,5,31,21,11,10,12,27,48.44,58.98,-10.54,11,8,36.36,10,12,40.0,4,7,87.5,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1630227,Daishen Nix,MIN,12,27,24,7,17,6,27,38.03,50.68,-12.65,7,6,42.86,17,18,35.29,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,2,50.0
1631217,Moussa Diabaté,LAC,9,29,19,19,0,14,26,55.77,57.63,-1.86,19,20,52.63,0,0,,5,6,60.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,3,75.0
1631243,Mouhamed Gueye,ATL,5,24,23,14,9,6,26,39.34,46.8,-7.46,14,10,35.71,9,9,33.33,2,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1630846,Olivier Sarr,OKC,9,34,19,13,6,15,26,57.63,66.41,-8.78,12,16,66.67,6,6,33.33,6,8,66.67,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1641753,Chris Livingston,MIL,13,26,22,17,5,4,24,49.06,54.71,-5.66,17,20,58.82,5,3,20.0,2,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630600,Isaiah Mobley,CLE,7,23,24,14,10,1,24,38.98,47.05,-8.07,13,12,46.15,10,9,30.0,0,0,,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641721,Maxwell Lewis,LAL,15,11,21,12,9,3,22,20.37,24.64,-4.27,12,6,25.0,9,3,11.11,0,0,,1,2,66.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631159,Leonard Miller,MIN,11,29,20,15,5,2,21,61.7,69.44,-7.74,15,22,73.33,5,6,40.0,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631102,TyTy Washington Jr.,MIL,10,14,20,14,6,0,21,29.79,35.0,-5.21,14,8,28.57,6,6,33.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0,0,0,,0,0,
1630296,Braxton Key,DEN,14,22,17,12,5,8,20,46.81,53.61,-6.8,10,6,30.0,5,6,40.0,2,3,75.0,0,0,,2,5,83.33,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631386,Taze Moore,,4,18,19,12,7,2,20,38.3,45.27,-6.97,12,14,58.33,7,3,14.29,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630658,Colin Castleton,LAL,11,24,16,16,0,6,19,63.16,64.38,-1.22,16,18,56.25,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,4,100.0
1630561,David Duke Jr.,SAS,4,26,18,12,6,3,19,57.78,67.29,-9.51,11,12,54.55,6,9,50.0,0,0,,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1641754,Seth Lundy,ATL,9,14,17,4,13,4,19,27.45,37.31,-9.86,4,2,25.0,13,9,23.08,2,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629610,DaQuan Jeffries,NYK,11,14,17,7,10,2,18,30.43,39.15,-8.72,7,8,57.14,10,6,20.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1631111,Wendell Moore Jr.,MIN,13,18,18,12,6,0,18,42.86,50.0,-7.14,12,18,75.0,6,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630643,Jay Huff,DEN,12,23,15,6,9,2,16,56.1,72.42,-16.32,6,12,100.0,9,9,33.33,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641775,Jordan Walsh,BOS,8,15,15,6,9,2,16,36.59,47.23,-10.64,6,8,66.67,9,6,22.22,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631120,JD Davison,BOS,6,16,12,5,7,4,14,45.71,58.14,-12.43,5,4,40.0,7,9,42.86,2,3,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
201949,James Johnson,IND,6,8,10,8,2,2,11,33.33,36.76,-3.43,8,6,37.5,2,0,0.0,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630618,D.J. Carton,TOR,4,11,8,4,4,5,10,44.0,53.92,-9.92,3,2,33.33,4,3,25.0,1,2,100.0,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,1,50.0
1641757,Jordan Miller,LAC,5,13,9,7,2,2,10,59.09,65.79,-6.7,7,8,57.14,2,3,50.0,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630222,Mason Jones,SAC,4,7,8,1,7,2,9,28.0,39.41,-11.41,1,0,0.0,7,6,28.57,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631214,Alondes Williams,MIA,6,5,8,4,4,1,8,23.81,29.62,-5.81,3,2,33.33,4,0,0.0,0,0,,0,0,,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641745,Adam Flagler,OKC,2,3,7,1,6,0,7,15.0,21.43,-6.43,1,0,0.0,6,3,16.67,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630604,E.J. Liddell,NOP,4,4,6,1,5,2,7,21.05,29.07,-8.02,1,2,100.0,5,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,2,100.0
1631250,Pete Nance,CLE,4,3,6,5,1,2,7,20.0,21.8,-1.8,5,0,0.0,1,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,1,0,0.0
1641809,Drew Peterson,BOS,3,11,6,1,5,0,6,64.71,91.67,-26.96,1,2,100.0,5,9,60.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641771,Jalen Slawson,SAC,3,8,6,4,2,0,6,57.14,66.67,-9.52,4,8,100.0,2,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1641727,Dariq Whitehead,BKN,2,3,5,2,3,2,6,20.0,25.51,-5.51,2,2,50.0,3,0,0.0,1,1,50.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1629660,Ty Jerome,CLE,2,4,4,3,1,0,4,44.44,50.0,-5.56,3,4,66.67,1,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1630311,Pat Spencer,GSW,2,4,4,2,2,0,4,40.0,50.0,-10.0,2,4,100.0,2,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631209,Isaiah Wong,IND,1,2,3,2,1,0,3,28.57,33.33,-4.76,2,2,50.0,1,0,0.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
1631245,Quenton Jackson,IND,2,2,1,1,0,2,2,50.0,53.19,-3.19,1,0,0.0,0,0,,1,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,
