player_id,player_name,team_abbr,games_played,total_pts,total_fga,total_fga2,total_fga3,total_fta,total_scoring_poss,pure_ts_pct,standard_ts_pct,delta_pp,total_fgm,total_fg3m,total_ftm
76441,Wayne Cooper,POR,3,4,4,4,0,0,0,50.0,50.0,0.0,2,0,0
1628,Alan Ogg,MIA,3,3,3,3,0,2,0,37.5,38.66,-1.16,1,0,1
77251,Alec Kessler,MIA,2,2,2,2,0,2,0,33.33,34.72,-1.39,0,0,2
76703,Dave Feitl,NJN,1,2,2,2,0,0,0,50.0,50.0,0.0,1,0,0
917,Jack Haley,LAL,2,2,4,4,0,0,0,25.0,25.0,0.0,1,0,0
1972,John Morton,MIA,1,2,0,0,0,2,0,100.0,113.64,-13.64,0,0,2
76183,Lance Blanks,DET,1,2,2,2,0,0,0,50.0,50.0,0.0,1,0,0
55,Marty Conlon,SEA,1,2,1,1,0,2,0,50.0,53.19,-3.19,0,0,2
1037,Stojko Vrankovic,BOS,1,2,1,1,0,0,0,100.0,100.0,0.0,1,0,0
355,Vincent Askew,GOS,4,2,8,8,0,0,0,12.5,12.5,0.0,1,0,0
77260,Bo Kimble,LAC,3,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0
77358,Doug Lee,NJN,2,0,3,1,2,0,0,0.0,0.0,0.0,0,0,0
1068,Greg Dreiling,IND,1,0,0,0,0,0,0,0,0,0,0,0,0
78279,Jon Sundvold,MIA,1,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0
78555,Kenny Williams,IND,1,0,0,0,0,0,0,0,0,0,0,0,0
1034,LeRon Ellis,LAC,1,0,0,0,0,0,0,0,0,0,0,0,0
76875,Sean Green,IND,1,0,0,0,0,0,0,0,0,0,0,0,0
77516,Tim McCormick,NYK,1,0,2,2,0,0,0,0.0,0.0,0.0,0,0,0
